age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,balance_group,age_group,day_group,pdays_group,duration_group,campaign_group,duration_age,duration_campaign_ratio,duration_ratio
31,admin.,married,secondary,no,0,yes,yes,unknown,6,may,144,2,-1,0,unknown,no,-1k to 0,30-39,Day 6-10,Never contacted,120-239s,2,4.645161290322581,48.0,0.5455345329064186
45,entrepreneur,married,secondary,no,245,yes,no,unknown,14,may,126,3,-1,0,unknown,no,0 to 1k,40-49,Day 11-15,Never contacted,120-239s,3,2.8,31.5,0.47734271629311636
34,admin.,married,secondary,no,79,yes,no,unknown,23,may,83,1,-1,0,unknown,no,0 to 1k,30-39,Day 21-25,Never contacted,0-119s,1,2.4411764705882355,41.5,0.3144400432724497
52,admin.,single,primary,no,2227,no,no,cellular,24,feb,242,2,-1,0,unknown,yes,1k to 10k,50-59,Day 21-25,Never contacted,240-359s,2,4.653846153846154,80.66666666666667,0.9168010900232869
53,admin.,married,secondary,no,105,no,yes,cellular,21,aug,74,2,-1,0,unknown,no,0 to 1k,50-59,Day 21-25,Never contacted,0-119s,2,1.3962264150943395,24.666666666666668,0.28034413496579846
32,technician,married,secondary,no,266,yes,no,cellular,19,aug,168,2,-1,0,unknown,no,0 to 1k,30-39,Day 16-20,Never contacted,120-239s,2,5.25,56.0,0.6364569550574884
59,management,divorced,tertiary,no,0,yes,no,cellular,31,jul,52,8,-1,0,unknown,no,-1k to 0,50-59,Day 26-31,Never contacted,0-119s,8-10,0.8813559322033898,5.777777777777778,0.19699858132731785
39,blue-collar,married,primary,no,2303,yes,no,unknown,17,jun,775,3,-1,0,unknown,yes,1k to 10k,30-39,Day 16-20,Never contacted,720-839s,3,19.871794871794872,193.75,2.936036548628295
37,self-employed,married,secondary,no,487,no,yes,cellular,27,aug,155,15,-1,0,unknown,no,0 to 1k,30-39,Day 26-31,Never contacted,120-239s,10+,4.1891891891891895,9.6875,0.5872073097256589
68,retired,divorced,secondary,no,4189,no,no,telephone,14,jul,897,2,-1,0,unknown,yes,1k to 10k,60-69,Day 11-15,Never contacted,840-959s,2,13.191176470588236,299.0,3.398225527896233
38,management,married,tertiary,no,-70,yes,no,cellular,30,jan,140,1,2,3,other,no,-1k to 0,30-39,Day 26-31,0-30 days,120-239s,1,3.6842105263157894,70.0,0.5303807958812404
47,management,married,secondary,no,150,no,no,unknown,9,jun,52,1,-1,0,unknown,no,0 to 1k,40-49,Day 6-10,Never contacted,0-119s,1,1.1063829787234043,26.0,0.19699858132731785
53,blue-collar,married,secondary,no,65,no,no,cellular,28,aug,25,18,-1,0,unknown,no,0 to 1k,50-59,Day 26-31,Never contacted,0-119s,10+,0.4716981132075472,1.3157894736842106,0.09471085640736435
38,blue-collar,divorced,secondary,no,0,yes,no,cellular,11,may,580,1,173,1,failure,no,-1k to 0,30-39,Day 11-15,3-6 months,480-599s,1,15.263157894736842,290.0,2.197291868650853
31,technician,married,secondary,no,171,no,no,cellular,27,aug,81,3,-1,0,unknown,no,0 to 1k,30-39,Day 26-31,Never contacted,0-119s,3,2.6129032258064515,20.25,0.3068631747598605
49,retired,single,primary,no,25824,no,no,unknown,17,jun,94,1,-1,0,unknown,no,10k to 50k,40-49,Day 16-20,Never contacted,0-119s,1,1.9183673469387754,47.0,0.35611282009169
33,management,married,tertiary,no,4,yes,no,cellular,16,jul,285,5,-1,0,unknown,no,0 to 1k,30-39,Day 16-20,Never contacted,240-359s,4-5,8.636363636363637,47.5,1.0797037630439537
44,management,married,tertiary,no,332,yes,no,cellular,23,jul,497,5,-1,0,unknown,no,0 to 1k,40-49,Day 21-25,Never contacted,480-599s,4-5,11.295454545454545,82.83333333333333,1.8828518253784032
36,services,single,secondary,no,174,yes,no,unknown,7,may,223,2,-1,0,unknown,no,0 to 1k,30-39,Day 6-10,Never contacted,120-239s,2,6.194444444444445,74.33333333333333,0.84482083915369
59,management,married,secondary,no,42,no,no,cellular,21,nov,40,1,-1,0,unknown,no,0 to 1k,50-59,Day 21-25,Never contacted,0-119s,1,0.6779661016949152,20.0,0.15153737025178296
46,management,single,primary,no,538,no,no,unknown,17,jun,118,3,-1,0,unknown,no,0 to 1k,40-49,Day 16-20,Never contacted,0-119s,3,2.5652173913043477,29.5,0.44703524224275976
59,management,married,primary,no,1727,no,no,telephone,25,may,500,4,358,2,failure,yes,1k to 10k,50-59,Day 21-25,6-12 months,480-599s,4-5,8.474576271186441,100.0,1.894217128147287
32,technician,divorced,secondary,no,-399,yes,no,unknown,2,jun,180,1,-1,0,unknown,no,-1k to 0,30-39,Day 1-5,Never contacted,120-239s,1,5.625,90.0,0.6819181661330234
58,retired,married,secondary,no,14412,no,no,cellular,18,nov,297,1,-1,0,unknown,no,10k to 50k,50-59,Day 16-20,Never contacted,240-359s,1,5.120689655172414,148.5,1.1251649741194885
32,management,single,tertiary,no,2536,yes,no,cellular,26,aug,958,6,-1,0,unknown,yes,1k to 10k,30-39,Day 26-31,Never contacted,840-959s,6-7,29.9375,136.85714285714286,3.629320017530202
29,technician,single,secondary,no,534,yes,no,cellular,18,may,382,1,-1,0,unknown,no,0 to 1k,20-29,Day 16-20,Never contacted,360-479s,1,13.172413793103448,191.0,1.4471818859045273
41,blue-collar,divorced,primary,no,664,no,yes,cellular,15,jul,955,5,-1,0,unknown,yes,0 to 1k,40-49,Day 11-15,Never contacted,840-959s,4-5,23.29268292682927,159.16666666666666,3.6179547147613182
50,technician,divorced,secondary,no,-54,yes,yes,cellular,13,may,698,2,292,1,failure,yes,-1k to 0,50-59,Day 11-15,6-12 months,600-719s,2,13.96,232.66666666666666,2.6443271108936126
37,management,married,tertiary,no,3288,no,no,cellular,8,aug,124,2,-1,0,unknown,no,1k to 10k,30-39,Day 6-10,Never contacted,120-239s,2,3.3513513513513513,41.333333333333336,0.4697658477805272
49,technician,married,tertiary,no,1235,no,no,cellular,13,aug,354,3,-1,0,unknown,yes,1k to 10k,40-49,Day 11-15,Never contacted,240-359s,3,7.224489795918367,88.5,1.3411057267282793
36,admin.,married,tertiary,no,2323,no,no,cellular,19,nov,111,1,-1,0,unknown,no,1k to 10k,30-39,Day 16-20,Never contacted,0-119s,1,3.0833333333333335,55.5,0.42051620244869775
42,technician,married,secondary,no,473,yes,no,cellular,7,jul,216,5,-1,0,unknown,no,0 to 1k,40-49,Day 6-10,Never contacted,120-239s,4-5,5.142857142857143,36.0,0.818301799359628
29,services,married,primary,no,-102,no,no,unknown,4,jul,134,1,-1,0,unknown,no,-1k to 0,20-29,Day 1-5,Never contacted,120-239s,1,4.620689655172414,67.0,0.5076501903434729
30,technician,single,secondary,no,57,no,no,cellular,2,feb,465,2,-1,0,unknown,no,0 to 1k,30-39,Day 1-5,Never contacted,360-479s,2,15.5,155.0,1.761621929176977
42,admin.,divorced,secondary,no,1811,yes,no,unknown,14,may,150,1,-1,0,unknown,no,1k to 10k,40-49,Day 11-15,Never contacted,120-239s,1,3.5714285714285716,75.0,0.5682651384441861
38,admin.,married,secondary,no,1852,yes,no,cellular,15,may,298,2,-1,0,unknown,no,1k to 10k,30-39,Day 11-15,Never contacted,240-359s,2,7.842105263157895,99.33333333333333,1.128953408375783
51,technician,divorced,tertiary,no,0,no,no,cellular,28,aug,84,7,-1,0,unknown,no,-1k to 0,50-59,Day 26-31,Never contacted,0-119s,6-7,1.6470588235294117,10.5,0.3182284775287442
55,unemployed,married,tertiary,no,4809,yes,no,cellular,21,nov,223,2,186,3,other,no,1k to 10k,50-59,Day 21-25,6-12 months,120-239s,2,4.054545454545455,74.33333333333333,0.84482083915369
47,technician,married,secondary,no,2246,yes,no,cellular,10,jul,330,1,-1,0,unknown,no,1k to 10k,40-49,Day 6-10,Never contacted,240-359s,1,7.0212765957446805,165.0,1.2501833045772095
78,retired,divorced,primary,no,229,no,no,telephone,22,oct,97,1,-1,0,unknown,yes,0 to 1k,70-79,Day 21-25,Never contacted,0-119s,1,1.2435897435897436,48.5,0.3674781228605737
53,technician,married,secondary,no,2647,yes,no,unknown,30,may,121,1,-1,0,unknown,no,1k to 10k,50-59,Day 26-31,Never contacted,120-239s,1,2.2830188679245285,60.5,0.45840054501164346
45,management,married,tertiary,no,-192,yes,no,cellular,6,may,138,3,-1,0,unknown,no,-1k to 0,40-49,Day 6-10,Never contacted,120-239s,3,3.066666666666667,34.5,0.5228039273686512
73,retired,married,primary,no,279,no,no,cellular,28,jan,399,3,-1,0,unknown,yes,0 to 1k,70-79,Day 26-31,Never contacted,360-479s,3,5.465753424657534,99.75,1.5115852682615352
40,technician,married,secondary,no,4441,yes,no,cellular,20,nov,153,2,183,2,failure,no,1k to 10k,40-49,Day 16-20,6-12 months,120-239s,2,3.825,51.0,0.5796304412130698
32,blue-collar,married,secondary,no,2089,yes,no,cellular,14,nov,132,1,-1,0,unknown,yes,1k to 10k,30-39,Day 11-15,Never contacted,120-239s,1,4.125,66.0,0.5000733218308838
43,management,married,tertiary,no,2767,yes,no,unknown,15,may,317,7,-1,0,unknown,no,1k to 10k,40-49,Day 11-15,Never contacted,240-359s,6-7,7.372093023255814,39.625,1.20093365924538
30,management,married,tertiary,no,1942,yes,yes,cellular,21,nov,436,2,178,3,other,yes,1k to 10k,30-39,Day 21-25,3-6 months,360-479s,2,14.533333333333333,145.33333333333334,1.6517573357444344
52,technician,married,secondary,no,11,yes,no,unknown,13,may,420,1,-1,0,unknown,no,0 to 1k,50-59,Day 11-15,Never contacted,360-479s,1,8.076923076923077,210.0,1.5911423876437212
42,management,divorced,tertiary,no,0,no,no,unknown,19,may,131,2,-1,0,unknown,no,-1k to 0,40-49,Day 16-20,Never contacted,120-239s,2,3.119047619047619,43.666666666666664,0.4962848875745892
33,management,married,secondary,no,3935,yes,no,cellular,6,may,765,1,342,2,failure,yes,1k to 10k,30-39,Day 6-10,6-12 months,720-839s,1,23.181818181818183,382.5,2.8981522060653493
41,management,married,tertiary,no,176,yes,yes,unknown,5,may,42,1,-1,0,unknown,no,0 to 1k,40-49,Day 1-5,Never contacted,0-119s,1,1.024390243902439,21.0,0.1591142387643721
33,blue-collar,single,secondary,no,5137,yes,no,cellular,6,may,123,1,-1,0,unknown,no,1k to 10k,30-39,Day 6-10,Never contacted,120-239s,1,3.727272727272727,61.5,0.4659774135242326
49,services,married,secondary,no,2201,yes,no,unknown,15,may,233,3,-1,0,unknown,no,1k to 10k,40-49,Day 11-15,Never contacted,120-239s,3,4.755102040816326,58.25,0.8827051817166358
71,retired,married,tertiary,no,353,no,no,cellular,27,jan,208,1,93,2,failure,no,0 to 1k,70-79,Day 26-31,3-6 months,120-239s,1,2.9295774647887325,104.0,0.7879943253092714
23,services,single,tertiary,no,363,yes,no,unknown,30,may,16,18,-1,0,unknown,no,0 to 1k,20-29,Day 26-31,Never contacted,0-119s,10+,0.6956521739130435,0.8421052631578947,0.06061494810071318
42,management,single,secondary,no,9720,no,no,cellular,5,aug,81,2,-1,0,unknown,no,1k to 10k,40-49,Day 1-5,Never contacted,0-119s,2,1.9285714285714286,27.0,0.3068631747598605
43,management,married,tertiary,no,13044,no,no,cellular,18,aug,36,4,-1,0,unknown,no,10k to 50k,40-49,Day 16-20,Never contacted,0-119s,4-5,0.8372093023255814,7.2,0.13638363322660466
63,retired,married,primary,no,8044,no,no,cellular,12,nov,702,1,-1,0,unknown,no,1k to 10k,60-69,Day 11-15,Never contacted,600-719s,1,11.142857142857142,351.0,2.659480847918791
54,blue-collar,married,secondary,no,448,yes,yes,cellular,5,aug,98,1,-1,0,unknown,no,0 to 1k,50-59,Day 1-5,Never contacted,0-119s,1,1.8148148148148149,49.0,0.3712665571168683
38,management,single,tertiary,no,11971,yes,no,unknown,17,nov,609,2,101,3,failure,no,10k to 50k,30-39,Day 16-20,3-6 months,600-719s,2,16.026315789473685,203.0,2.3071564620833955
55,blue-collar,divorced,secondary,no,1613,yes,no,cellular,3,apr,296,1,270,3,failure,yes,1k to 10k,50-59,Day 1-5,6-12 months,240-359s,1,5.381818181818182,148.0,1.1213765398631939
37,blue-collar,married,secondary,no,1053,no,no,unknown,16,jun,405,3,-1,0,unknown,no,1k to 10k,30-39,Day 16-20,Never contacted,360-479s,3,10.945945945945946,101.25,1.5343158737993026
34,admin.,married,secondary,no,2374,yes,no,cellular,9,nov,161,1,209,2,failure,yes,1k to 10k,30-39,Day 6-10,6-12 months,120-239s,1,4.735294117647059,80.5,0.6099379152634264
53,entrepreneur,married,primary,no,27,yes,no,telephone,10,sep,230,3,-1,0,unknown,yes,0 to 1k,50-59,Day 6-10,Never contacted,120-239s,3,4.339622641509434,57.5,0.871339878947752
36,management,single,tertiary,no,553,no,no,cellular,11,aug,106,2,-1,0,unknown,no,0 to 1k,30-39,Day 11-15,Never contacted,0-119s,2,2.9444444444444446,35.333333333333336,0.40157403116722484
39,admin.,divorced,secondary,no,2903,yes,yes,telephone,25,jul,259,2,-1,0,unknown,no,1k to 10k,30-39,Day 21-25,Never contacted,240-359s,2,6.641025641025641,86.33333333333333,0.9812044723802947
73,retired,married,primary,no,154,no,no,cellular,15,oct,103,1,-1,0,unknown,no,0 to 1k,70-79,Day 11-15,Never contacted,0-119s,1,1.4109589041095891,51.5,0.39020872839834114
32,admin.,single,secondary,no,92,yes,no,cellular,18,may,110,1,315,2,failure,no,0 to 1k,30-39,Day 16-20,6-12 months,0-119s,1,3.4375,55.0,0.41672776819240315
33,blue-collar,divorced,secondary,no,474,no,no,cellular,22,jul,400,2,-1,0,unknown,no,0 to 1k,30-39,Day 21-25,Never contacted,360-479s,2,12.121212121212121,133.33333333333334,1.5153737025178295
52,blue-collar,married,secondary,no,1117,yes,no,cellular,13,may,365,1,-1,0,unknown,no,1k to 10k,50-59,Day 11-15,Never contacted,360-479s,1,7.019230769230769,182.5,1.3827785035475195
30,admin.,single,secondary,no,81,yes,no,cellular,6,aug,121,6,112,3,other,no,0 to 1k,30-39,Day 6-10,3-6 months,120-239s,6-7,4.033333333333333,17.285714285714285,0.45840054501164346
43,blue-collar,married,secondary,no,625,yes,no,unknown,30,sep,175,1,-1,0,unknown,no,0 to 1k,40-49,Day 26-31,Never contacted,120-239s,1,4.069767441860465,87.5,0.6629759948515505
49,housemaid,married,tertiary,no,443,no,no,cellular,8,aug,27,6,-1,0,unknown,no,0 to 1k,40-49,Day 6-10,Never contacted,0-119s,6-7,0.5510204081632653,3.857142857142857,0.1022877249199535
30,technician,single,tertiary,no,1185,yes,no,cellular,30,apr,284,1,339,1,failure,no,1k to 10k,30-39,Day 26-31,6-12 months,240-359s,1,9.466666666666667,142.0,1.075915328787659
32,technician,married,tertiary,no,396,yes,no,cellular,13,may,205,3,-1,0,unknown,no,0 to 1k,30-39,Day 11-15,Never contacted,120-239s,3,6.40625,51.25,0.7766290225403877
41,blue-collar,married,secondary,no,780,yes,no,cellular,15,may,432,3,-1,0,unknown,no,0 to 1k,40-49,Day 11-15,Never contacted,360-479s,3,10.536585365853659,108.0,1.636603598719256
52,unemployed,married,primary,no,255,no,yes,cellular,10,jul,374,3,-1,0,unknown,no,0 to 1k,50-59,Day 6-10,Never contacted,360-479s,3,7.1923076923076925,93.5,1.4168744118541707
40,blue-collar,married,primary,no,1397,yes,no,telephone,12,may,58,2,334,1,failure,no,1k to 10k,40-49,Day 11-15,6-12 months,0-119s,2,1.45,19.333333333333332,0.2197291868650853
39,services,divorced,secondary,no,282,yes,no,cellular,17,jul,243,1,-1,0,unknown,no,0 to 1k,30-39,Day 16-20,Never contacted,240-359s,1,6.230769230769231,121.5,0.9205895242795815
32,technician,single,tertiary,no,2204,yes,no,cellular,21,nov,11,4,-1,0,unknown,no,1k to 10k,30-39,Day 21-25,Never contacted,0-119s,4-5,0.34375,2.2,0.041672776819240316
44,unemployed,married,tertiary,no,178,no,no,cellular,8,aug,126,2,-1,0,unknown,no,0 to 1k,40-49,Day 6-10,Never contacted,120-239s,2,2.8636363636363638,42.0,0.47734271629311636
44,management,married,tertiary,no,529,yes,no,unknown,4,jun,129,4,-1,0,unknown,no,0 to 1k,40-49,Day 1-5,Never contacted,120-239s,4-5,2.9318181818181817,25.8,0.48870801906200007
53,entrepreneur,married,secondary,no,7,no,no,cellular,20,nov,68,1,-1,0,unknown,no,0 to 1k,50-59,Day 16-20,Never contacted,0-119s,1,1.2830188679245282,34.0,0.25761352942803106
32,blue-collar,married,secondary,no,2,yes,no,cellular,15,may,16,9,309,1,failure,no,0 to 1k,30-39,Day 11-15,6-12 months,0-119s,8-10,0.5,1.6,0.06061494810071318
34,management,single,tertiary,no,872,yes,no,unknown,7,may,105,2,-1,0,unknown,no,0 to 1k,30-39,Day 6-10,Never contacted,0-119s,2,3.088235294117647,35.0,0.3977855969109303
58,management,married,tertiary,no,299,no,no,cellular,16,jul,120,4,-1,0,unknown,no,0 to 1k,50-59,Day 16-20,Never contacted,120-239s,4-5,2.0689655172413794,24.0,0.4546121107553489
56,management,married,tertiary,no,318,no,yes,telephone,9,jul,246,3,-1,0,unknown,no,0 to 1k,50-59,Day 6-10,Never contacted,240-359s,3,4.392857142857143,61.5,0.9319548270484652
53,technician,married,tertiary,no,3177,no,no,cellular,8,aug,92,2,-1,0,unknown,no,1k to 10k,50-59,Day 6-10,Never contacted,0-119s,2,1.7358490566037736,30.666666666666668,0.34853595157910083
34,technician,single,secondary,no,60,no,no,cellular,7,aug,274,2,-1,0,unknown,no,0 to 1k,30-39,Day 6-10,Never contacted,240-359s,2,8.058823529411764,91.33333333333333,1.0380309862247132
55,blue-collar,married,primary,no,145,no,no,telephone,2,feb,59,3,5,2,other,no,0 to 1k,50-59,Day 1-5,0-30 days,0-119s,3,1.0727272727272728,14.75,0.22351762112137988
35,retired,married,primary,no,285,yes,no,cellular,29,jan,136,1,-1,0,unknown,no,0 to 1k,30-39,Day 26-31,Never contacted,120-239s,1,3.8857142857142857,68.0,0.5152270588560621
21,services,single,secondary,no,1903,yes,no,unknown,29,may,107,2,-1,0,unknown,no,1k to 10k,20-29,Day 26-31,Never contacted,0-119s,2,5.095238095238095,35.666666666666664,0.40536246542351945
43,blue-collar,married,primary,no,232,no,yes,cellular,15,may,45,1,-1,0,unknown,no,0 to 1k,40-49,Day 11-15,Never contacted,0-119s,1,1.0465116279069768,22.5,0.17047954153325584
39,self-employed,single,tertiary,no,3972,no,no,cellular,30,jul,122,3,-1,0,unknown,no,1k to 10k,30-39,Day 26-31,Never contacted,120-239s,3,3.128205128205128,30.5,0.46218897926793806
26,blue-collar,married,primary,no,0,yes,no,unknown,21,may,425,1,-1,0,unknown,no,-1k to 0,20-29,Day 21-25,Never contacted,360-479s,1,16.346153846153847,212.5,1.610084558925194
27,blue-collar,married,secondary,no,872,yes,no,cellular,17,apr,1130,3,-1,0,unknown,no,0 to 1k,20-29,Day 16-20,Never contacted,1080-1199s,3,41.851851851851855,282.5,4.280930709612869
43,blue-collar,married,tertiary,no,1937,no,no,unknown,19,jun,385,1,-1,0,unknown,no,1k to 10k,40-49,Day 16-20,Never contacted,360-479s,1,8.953488372093023,192.5,1.458547188673411
35,management,single,secondary,no,81,yes,no,cellular,29,jan,79,1,-1,0,unknown,no,0 to 1k,30-39,Day 26-31,Never contacted,0-119s,1,2.257142857142857,39.5,0.29928630624727137
75,retired,married,secondary,no,26452,no,no,telephone,15,jul,219,2,-1,0,unknown,no,10k to 50k,70-79,Day 11-15,Never contacted,120-239s,2,2.92,73.0,0.8296671021285117
32,entrepreneur,single,primary,yes,-849,yes,yes,cellular,4,feb,204,1,-1,0,unknown,no,-1k to 0,30-39,Day 1-5,Never contacted,120-239s,1,6.375,102.0,0.7728405882840931
34,services,married,secondary,no,1337,no,no,cellular,17,dec,330,2,127,3,success,yes,1k to 10k,30-39,Day 16-20,3-6 months,240-359s,2,9.705882352941176,110.0,1.2501833045772095
54,management,married,primary,no,3859,no,yes,cellular,20,nov,104,3,-1,0,unknown,no,1k to 10k,50-59,Day 16-20,Never contacted,0-119s,3,1.9259259259259258,26.0,0.3939971626546357
35,services,single,secondary,no,414,yes,no,cellular,20,apr,11,5,319,2,other,no,0 to 1k,30-39,Day 16-20,6-12 months,0-119s,4-5,0.3142857142857143,1.8333333333333333,0.041672776819240316
33,admin.,divorced,secondary,no,818,yes,yes,cellular,16,apr,301,3,-1,0,unknown,no,0 to 1k,30-39,Day 16-20,Never contacted,240-359s,3,9.121212121212121,75.25,1.1403187111446669
61,admin.,married,primary,no,4629,yes,no,cellular,27,jan,181,1,92,1,success,yes,1k to 10k,60-69,Day 26-31,3-6 months,120-239s,1,2.9672131147540983,90.5,0.685706600389318
25,services,married,secondary,no,72,yes,no,cellular,23,jul,305,2,-1,0,unknown,no,0 to 1k,20-29,Day 21-25,Never contacted,240-359s,2,12.2,101.66666666666667,1.155472448169845
59,technician,married,primary,no,4198,no,no,cellular,14,jan,309,1,91,10,success,yes,1k to 10k,50-59,Day 11-15,3-6 months,240-359s,1,5.237288135593221,154.5,1.1706261851950235
25,student,single,tertiary,no,1433,yes,no,cellular,15,may,520,1,-1,0,unknown,no,1k to 10k,20-29,Day 11-15,Never contacted,480-599s,1,20.8,260.0,1.9699858132731785
40,services,married,secondary,no,9374,yes,no,cellular,21,nov,7,8,185,1,failure,no,1k to 10k,40-49,Day 21-25,6-12 months,0-119s,8-10,0.175,0.7777777777777778,0.02651903979406202
45,blue-collar,divorced,primary,no,844,no,no,unknown,5,jun,1018,3,-1,0,unknown,yes,0 to 1k,40-49,Day 1-5,Never contacted,960-1079s,3,22.622222222222224,254.5,3.8566260729078765
36,blue-collar,married,secondary,no,0,no,no,unknown,20,jun,332,3,-1,0,unknown,no,-1k to 0,30-39,Day 16-20,Never contacted,240-359s,3,9.222222222222221,83.0,1.2577601730897987
